time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.700000000000002,-0.204274086255,0.572698166137,17.8227647951,6.15889151145,6.14996241718,0.0,0.47607228837,-0.142538306513,5.24215368417,-0.212119529634,-0.180426202265,0.0,460.695181012157,460.4166874000571,461.7385560102478,460.2581989771269
2.760000000000002,-0.1724134025,0.56107406392,18.1436828414,6.14652446784,6.13878627407,0.0,0.58711816858,-0.246257437763,5.45370239042,-0.196234397967,-0.20170608645,0.0,499.9391975112357,498.3560761474368,498.01916993772016,499.1429177164354
2.820000000000002,-0.134389836591,0.543667309846,18.4720073873,6.13504079016,6.12657608675,0.0,0.681433619577,-0.334979651852,5.48987636571,-0.183154818724,-0.207356795471,0.0,449.0911161070064,448.59221228778273,448.2912778944696,449.3175603147891
2.880000000000002,-0.0906016089011,0.520848760206,18.8016545861,6.12380756547,6.11430788156,0.0,0.779256809946,-0.426565579668,5.49789548318,-0.196914932576,-0.19925325589,0.0,440.859203286795,441.4869460610697,441.43027251629707,440.2585014781779
2.940000000000002,-0.0399076560471,0.491579524541,19.136372585,6.11224294779,6.10215251307,0.0,0.911735619846,-0.550176633635,5.65800947954,-0.185499331644,-0.210258702878,0.0,489.36446157468384,488.5081195548468,489.0331569494017,489.8502793874029
3.000000000000002,0.0186613812935,0.454974404773,19.4787274289,6.10148330549,6.08965829837,0.0,1.0417357131,-0.670938570305,5.75274583366,-0.169210799706,-0.204478533704,0.0,471.9447354705181,472.35084547097694,471.8239473498204,473.05082663169804
3.0600000000000023,0.0850239660829,0.411161158643,19.8253629324,6.09166313484,6.07764618215,0.0,1.17142551307,-0.79031033623,5.80092328091,-0.154422804394,-0.192798742467,0.0,459.27660813659617,460.16429523053273,459.7525672312775,460.8982634055741
3.1200000000000023,0.158556955778,0.36077892613,20.1708839989,6.08231116048,6.06604072458,0.0,1.28060292513,-0.88979112756,5.71633990033,-0.15891756977,-0.194703552596,0.0,418.28824215168527,418.0832172124193,417.43989020799427,417.0226404056698
3.1800000000000024,0.239791777278,0.303417558507,20.5155365335,6.073086483,6.05424312588,0.0,1.42824153903,-1.02297625846,5.77109941283,-0.14502008756,-0.200773118065,0.0,464.61415579937267,464.1019324600471,463.8827345608459,464.95161848273494
3.2400000000000024,0.330694216184,0.237387813657,20.8657781172,6.06431019186,6.04238282379,0.0,1.60289886415,-1.17866064191,5.90212010516,-0.148896491323,-0.192104671446,0.0,490.4242877563468,491.0336082163481,489.48069033825254,489.17417986324176
3.3000000000000025,0.430515127031,0.163448504362,21.2166090683,6.05589331223,6.03074341533,0.0,1.72536953624,-1.2866048809,5.7921639745,-0.127046581697,-0.198049036914,0.0,415.18602153002183,414.6243085519595,412.8013378232903,414.70514198917914
3.3600000000000025,0.537908351683,0.0828791607542,21.560971736,6.04846240321,6.01878533921,0.0,1.85532838007,-1.39957200952,5.68644412609,-0.118122060916,-0.201926667379,0.0,415.8330783460135,415.45124509384743,416.15391052840715,416.91945713076336
3.4200000000000026,0.654873882457,-0.00593212871133,21.9046106288,6.04100794559,6.00611066648,0.0,2.04452249094,-1.56123898161,5.76683552323,-0.140718278594,-0.246051114718,0.0,481.25108473923603,477.856006584807,478.82725933705467,477.0916124811208
3.4800000000000026,0.782841054525,-0.104060914868,22.2508716864,6.03269605296,5.99260019184,0.0,2.22216126403,-1.71025146479,5.77415642245,-0.134486445279,-0.200654651594,0.0,457.30621527583713,460.85772079181675,457.32978739921145,457.8087836262799
3.5400000000000027,0.921345738686,-0.210963577591,22.5963099514,6.02526524655,5.98047870636,0.0,2.39557360459,-1.85365480885,5.73967769573,-0.108299849149,-0.204911100306,0.0,446.6715919319989,446.28440968653234,445.7210418023791,447.84221259101844
3.6000000000000028,1.06974706911,-0.32599515483,22.9373946879,6.018718659,5.96807586461,0.0,2.55204951022,-1.98115682127,5.62948947154,-0.110779457063,-0.210581169653,0.0,422.56356354865903,422.0298401161676,421.60453348604983,421.37897193843855
3.660000000000003,1.22905529803,-0.449828732705,23.2757147784,6.01187006391,5.95574205972,0.0,2.75912544017,-2.14696665775,5.64662070165,-0.121893310163,-0.197065808645,0.0,466.2013574735898,467.21694336353204,467.0316249569266,466.15276472429434
3.720000000000003,1.39992903763,-0.582868369032,23.6119030196,6.00512458937,5.94412032115,0.0,2.93749118434,-2.28811258758,5.55907149312,-0.0981855404793,-0.187696997943,0.0,433.91975007426385,434.66810408111354,431.94158146485165,433.92485265996555
3.780000000000003,1.58165461613,-0.724445989536,23.942687224,5.99914945705,5.933160032,0.0,3.12078665082,-2.43148997642,5.46650660572,-0.102541329668,-0.174161195638,0.0,432.9826063228365,434.0867775352568,433.06762920542315,432.69215446877746
3.840000000000003,1.77538457073,-0.87535615461,24.2700471598,5.99285046927,5.9228087854,0.0,3.33751410276,-2.59914614961,5.44441737724,-0.110373528511,-0.169430951759,0.0,459.5506576234501,459.8980252320954,458.99613084145443,458.3646914471667
3.900000000000003,1.98060933424,-1.03514888206,24.5917340395,5.98645698868,5.91215408965,0.0,3.50401535988,-2.72772665411,5.27831481554,-0.099855025714,-0.203524894716,0.0,411.8439573054447,408.7815941869066,408.81964336582496,409.7449796579489
3.960000000000003,2.19772051119,-1.20405013009,24.9076766812,5.98133903163,5.90031493,0.0,3.73373915334,-2.90250779315,5.25189931961,-0.065843430252,-0.187158569484,0.0,460.530749234047,461.7869990963887,459.4882566558399,462.1710840480869
4.020000000000002,2.43042826543,-1.38470028305,25.2257454784,5.97702854062,5.88932031185,0.0,4.02367679599,-3.11905728375,5.34833618549,-0.0878742573449,-0.176390966643,0.0,504.1311958188289,504.88056129731393,504.45825150822753,502.86104740867916
4.080000000000001,2.67862215072,-1.57688278145,25.5446173039,5.97208440539,5.87835084463,0.0,4.25001595142,-3.28722988522,5.27972641075,-0.0732474091308,-0.200517073417,0.0,454.53831913504183,452.5678509262627,453.0624295254644,454.2317792701917
4.14,2.93994598851,-1.77878462314,25.8579064588,5.96794616206,5.86614406315,0.0,4.46146716292,-3.44302525802,5.16250454265,-0.0615597810509,-0.210051511165,0.0,438.48727185248276,437.6528361722542,438.5264524666457,439.49279257149817
4.199999999999998,3.21475478726,-1.99052801632,26.165411936,5.9642071933,5.85348993628,0.0,4.69947557377,-3.61515480848,5.08656028272,-0.0638727475819,-0.21265678015,0.0,456.0798223776928,455.82902521796893,454.88285129210266,454.6948383176576
4.259999999999997,3.5044183146,-2.21291647009,26.4690482408,5.96019487377,5.84105807439,0.0,4.95654625582,-3.79781750452,5.03327973706,-0.0736665221571,-0.198069793378,0.0,466.1077804361687,467.20650966571304,465.95676978006526,465.18713254780556
4.319999999999996,3.80854837664,-2.44556126395,26.767089246,5.95585311174,5.82917619194,0.0,5.18169809901,-3.95720782722,4.90059744457,-0.0698761759178,-0.197954774701,0.0,440.2648499212118,440.2356059008282,440.86944498583966,441.17851425816735
4.379999999999995,4.1281053065,-2.68899238259,27.0604810389,5.95243974826,5.81690871206,0.0,5.47056891438,-4.15708676559,4.87739963756,-0.0389136936736,-0.222426689013,0.0,482.5488070219136,480.6591304230958,481.22343025186285,483.5598799878593
4.439999999999993,4.4640596197,-2.94373746043,27.3502319662,5.95035935723,5.80353053754,0.0,5.7284544907,-4.3343566435,4.7797196332,-0.0273149315515,-0.224075932533,0.0,459.85009328646197,459.6719152095281,459.24316406055016,460.1620414426536
4.499999999999992,4.81448671538,-3.20841149689,27.631868195,5.94854463618,5.79016240158,0.0,5.9530770188,-4.48819741128,4.60745014305,-0.0368650925443,-0.220373826327,0.0,435.1111641824533,435.37073878581845,434.7660929690813,433.9645859438643
4.559999999999991,5.17907270418,-3.48267574155,27.9039982481,5.94627585245,5.77694665204,0.0,6.20030261992,-4.65398519286,4.4625447018,-0.0397793004968,-0.220041161661,0.0,447.72065674480484,447.70009124283644,446.8404705507699,446.6020850190131
4.6199999999999894,5.55967866478,-3.76754084745,28.1690654963,5.94429593608,5.76336720451,0.0,6.48691586088,-4.84140458276,4.37149371811,-0.02205697431,-0.243411244092,0.0,470.7294272384994,468.86826807060476,469.2790054175799,470.6526645224923
4.679999999999988,5.95569676199,-4.0625480147,28.4253091331,5.94295811983,5.74942747436,0.0,6.71428499318,-4.99227937356,4.16926062634,-0.0227811827551,-0.216317441492,0.0,430.41726819662347,432.64856974369155,431.09001810199885,431.02875744039216
4.739999999999987,6.36903174681,-4.36863507564,28.6749323779,5.94192047081,5.73619136859,0.0,7.0635609848,-5.21022916374,4.14925306089,-0.00811348941832,-0.23093206927,0.0,501.7454883066582,500.6405810367791,500.43719204498996,501.50412407054165
4.799999999999986,6.80101777603,-4.68645252598,28.9193440685,5.94222824753,5.72270234869,0.0,7.33630726786,-5.38358613194,3.99660119552,0.0233612846641,-0.214781244068,0.0,457.39496523395934,458.6310790364263,456.86790765275094,459.37145396359955
4.859999999999984,7.24761595826,-5.01368722984,29.1516519963,5.94376441614,5.70977466756,0.0,7.55083119445,-5.52440356552,3.74668122592,0.0297456158265,-0.216854868404,0.0,422.584897771222,422.35752967986303,421.2785604012063,421.83061519373564
4.919999999999983,7.70750500326,-5.34956529946,29.3693550143,5.94548827632,5.6962760303,0.0,7.77926294033,-5.6716442848,3.50959968341,0.0266207461009,-0.250755058061,0.0,429.7197090941015,426.7810382966994,428.5619155403618,428.2963847180936
4.979999999999982,8.18211444769,-5.69475269615,29.5740165583,5.9466678718,5.68099221658,0.0,8.04143649305,-5.83455301328,3.31141708473,-0.000299943049429,-0.264158062227,0.0,446.10675040995864,444.94520796762765,447.46070501210863,445.26291111769626
5.0399999999999805,8.67263203587,-6.04975817272,29.766706552,5.94668916174,5.66525488881,0.0,8.30948673804,-5.99896375075,3.11038246872,0.00163335211726,-0.258797739255,0.0,448.1013516910582,448.46840787822555,447.2605153413647,447.417995817224
